Id,SalePrice
2735,142492.2993178026
2736,132464.15497093945
2737,125378.65064695914
2738,131224.96537409298
2739,145961.05501539283
2740,143468.58398859715
2741,143359.3436318839
2742,163292.8449739596
2743,154875.2877753941
2744,164475.45821924647
2745,144330.61256320402
2746,146169.6617270112
2747,166518.172974172
2748,120011.5205484202
2749,134817.94844130578
2750,111548.95148317586
2751,140254.14759485162
2752,209556.22147108067
2753,158782.31395876344
2754,215228.46029809467
2755,138722.99191197194
2756,93228.34597957111
2757,73185.22004101111
2758,83593.02069505095
2759,172431.65661738376
2760,125976.19718010793
2761,137712.02378011652
2762,134241.21019975765
2763,185217.0930715726
2764,159655.06097163988
2765,275603.0230864586
2766,113598.64556731615
2767,93345.23132539936
2768,122061.02323022386
2769,144022.89071217505
2770,140433.65609996865
2771,101382.29090621276
2772,97080.79736002372
2773,184551.03525460075
2774,151309.8108696338
2775,119772.67057048588
2776,147104.62394994713
2777,157887.4094069213
2778,108398.60827802465
2779,128881.06507355178
2780,96525.78963782324
2781,77716.88888877735
2782,94000.86550734303
2783,97683.00938430871
2784,130077.47919286176
2785,135905.4512702505
2786,66763.56106407568
2787,122577.79426505137
2788,66282.1358742785
2789,168557.31816798134
2790,98150.1953494022
2791,104437.67610698903
2792,65492.03892919468
2793,150786.39681571018
2794,117913.7017124662
2795,129600.26049172034
2796,107473.9282276181
2797,193881.34045940067
2798,114048.85595791676
2799,120545.81742350373
2800,67994.66237251431
2801,122131.92518245807
2802,124848.76850325079
2803,165034.92174818768
2804,135705.2029606338
2805,109681.83441746031
2806,76101.23967813293
2807,185230.575496851
2808,157295.27332154318
2809,129344.1831895833
2810,130126.93065621174
2811,168102.71969353943
2812,188472.3234936747
2813,147451.26552701078
2814,153399.36108817678
2815,123385.59260372852
2816,146512.5160768131
2817,160922.30734247837
2818,123037.42401704326
2819,168952.3997988684
2820,139673.03703798348
2821,114575.25403573865
2822,191881.61551550234
2823,298752.9519845114
2824,178788.12900057237
2825,157654.37783669244
2826,133530.83401841158
2827,130149.67302196694
2828,244730.57365778842
2829,222761.17185064446
2830,217272.8792257909
2831,190706.9207240349
2832,239546.5724088619
2833,320289.64975709864
2834,234539.87010530953
2835,229826.03129564464
2836,195036.25867054355
2837,154248.27305498178
2838,149002.42375207285
2839,169002.44800464885
2840,214775.14497293887
2841,204585.3173045367
2842,220457.27284911182
2843,149597.41010287765
2844,184521.8064523579
2845,132922.8178542946
2846,203950.1105143968
2847,224240.8839986957
2848,200243.0472123872
2849,198280.55703713844
2850,267980.6724426061
2851,201417.28922201373
2852,230387.83734281472
2853,230386.73941069585
2854,138726.00525535928
2855,204213.7737875213
2856,201063.20529583376
2857,190708.43974520068
2858,208037.1935213179
2859,82629.05847617023
2860,149677.21238641854
2861,118125.89028180542
2862,165508.44937430072
2863,138280.39360767492
2864,258169.0203968806
2865,138781.81791203708
2866,123496.02934377774
2867,92709.69217897352
2868,95538.43187487271
2869,82059.46821070998
2870,122998.15294808225
2871,66488.86703874625
2872,43508.17621118284
2873,79513.81684499292
2874,144696.95152991713
2875,112800.23229346669
2876,150935.70190495724
2877,158531.40505923453
2878,144641.45870518748
2879,138701.20680968888
2880,102284.21110520232
2881,140414.2753949273
2882,194068.80519716447
2883,210385.09445225348
2884,207636.06262645609
2885,194739.81668104272
2886,247403.93796337972
2887,110359.31376892689
2888,154250.13024748903
2889,42422.73133542575
2890,80763.9593067916
2891,147038.03350319574
2892,16302.519707197673
2893,61603.38141624798
2894,-680.2938586977543
2895,347706.69504017895
2896,287228.03366565646
2897,214283.87696142815
2898,145572.23743445013
2899,208529.7686986461
2900,157258.42560979078
2901,159609.89942184783
2902,172484.48268026515
2903,306839.179629144
2904,346641.48939900985
2905,86930.03135796759
2906,201682.79363090696
2907,107074.8582157449
2908,122731.66992928198
2909,146563.32061438076
2910,71784.23605467414
2911,75175.63017347705
2912,156966.18213934224
2913,70049.77488221996
2914,62136.7749312424
2915,72573.47798893094
2916,76466.76902663102
2917,161927.3227279291
2918,93318.99000984617
2919,218083.1967946323
